Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Voltage_V,Current_A,Power_Consumption_kW,Fault_Occurred,Error_Code
2026-05-22 03:34:58.283160,Cooling-Tower-D,86.99,5.2,409.65,110.16,66.44,0,NONE
2026-05-22 03:36:58.283160,Cooling-Tower-D,89.73,4.91,410.32,145.25,87.74,0,NONE
2026-05-22 03:38:58.283160,Cooling-Tower-D,78.54,4.35,420.43,105.06,65.03,0,NONE
2026-05-22 03:40:58.283160,Heavy-Extruder-B,68.39,5.61,414.26,99.82,60.88,0,NONE
2026-05-22 03:42:58.283160,Cooling-Tower-D,90.03,4.33,412.39,134.27,81.52,0,NONE
2026-05-22 03:44:58.283160,Stamping-Press-C,64.37,4.53,410.33,111.13,67.13,0,NONE
2026-05-22 03:46:58.283160,Cooling-Tower-D,81.83,4.52,420.98,119.89,74.3,0,NONE
2026-05-22 03:48:58.283160,Induction-Furnace-A,94.41,3.75,422.32,115.17,71.6,0,NONE
2026-05-22 03:50:58.283160,Cooling-Tower-D,86.92,4.56,420.92,100.31,62.16,0,NONE
2026-05-22 03:52:58.283160,Heavy-Extruder-B,104.48,5.62,417.46,118.85,73.04,0,NONE
2026-05-22 03:54:58.283160,Induction-Furnace-A,95.25,4.86,416.45,138.97,85.2,0,NONE
2026-05-22 03:56:58.283160,Heavy-Extruder-B,78.46,4.52,408.92,135.05,81.3,0,NONE
2026-05-22 03:58:58.283160,Heavy-Extruder-B,85.27,4.37,413.77,123.48,75.22,0,NONE
2026-05-22 04:00:58.283160,Induction-Furnace-A,84.53,4.76,411.58,136.68,82.82,0,NONE
2026-05-22 04:02:58.283160,Heavy-Extruder-B,69.18,5.1,405.87,104.11,62.21,0,NONE
2026-05-22 04:04:58.283160,Heavy-Extruder-B,75.6,4.99,420.29,115.12,71.23,0,NONE
2026-05-22 04:06:58.283160,Cooling-Tower-D,79.39,4.23,411.52,125.94,76.3,0,NONE
2026-05-22 04:08:58.283160,Stamping-Press-C,64.64,4.76,420.98,118.04,73.16,0,NONE
2026-05-22 04:10:58.283160,Heavy-Extruder-B,85.47,4.88,419.41,116.3,71.81,0,NONE
2026-05-22 04:12:58.283160,Heavy-Extruder-B,82.51,3.69,417.78,101.99,62.73,0,NONE
2026-05-22 04:14:58.283160,Heavy-Extruder-B,68.27,4.63,418.06,88.78,54.64,0,NONE
2026-05-22 04:16:58.283160,Cooling-Tower-D,89.04,2.77,411.92,132.27,80.21,0,NONE
2026-05-22 04:18:58.283160,Stamping-Press-C,92.16,4.89,424.29,123.65,77.24,0,NONE
2026-05-22 04:20:58.283160,Induction-Furnace-A,87.27,5.03,415.22,133.53,81.62,0,NONE
2026-05-22 04:22:58.283160,Cooling-Tower-D,81.76,5.1,416.51,113.44,69.56,0,NONE
2026-05-22 04:24:58.283160,Cooling-Tower-D,90.91,4.18,411.75,109.31,66.26,0,NONE
2026-05-22 04:26:58.283160,Stamping-Press-C,91.8,4.75,410.34,120.1,72.55,0,NONE
2026-05-22 04:28:58.283160,Stamping-Press-C,88.07,5.64,417.39,132.81,81.61,0,NONE
2026-05-22 04:30:58.283160,Cooling-Tower-D,76.75,5.63,416.09,116.53,71.38,0,NONE
2026-05-22 04:32:58.283160,Induction-Furnace-A,127.77,4.48,411.05,212.03,128.31,1,ERR-TEMP-HIGH
2026-05-22 04:34:58.283160,Cooling-Tower-D,96.95,4.61,407.81,104.91,62.98,0,NONE
2026-05-22 04:36:58.283160,Stamping-Press-C,79.03,5.39,408.65,117.58,70.74,0,NONE
2026-05-22 04:38:58.283160,Induction-Furnace-A,105.98,3.3,420.98,118.95,73.72,0,NONE
2026-05-22 04:40:58.283160,Stamping-Press-C,79.74,4.24,411.93,138.4,83.93,0,NONE
2026-05-22 04:42:58.283160,Induction-Furnace-A,85.32,5.57,413.31,123.11,74.91,0,NONE
2026-05-22 04:44:58.283160,Heavy-Extruder-B,78.28,5.28,422.25,146.19,90.88,0,NONE
2026-05-22 04:46:58.283160,Stamping-Press-C,87.23,4.8,409.39,99.78,60.14,0,NONE
2026-05-22 04:48:58.283160,Stamping-Press-C,67.58,3.3,411.37,121.95,73.85,0,NONE
2026-05-22 04:50:58.283160,Cooling-Tower-D,79.54,4.46,411.16,122.69,74.27,0,NONE
2026-05-22 04:52:58.283160,Stamping-Press-C,74.08,4.03,423.09,129.3,80.54,0,NONE
2026-05-22 04:54:58.283160,Stamping-Press-C,86.35,4.76,424.97,107.8,67.44,0,NONE
2026-05-22 04:56:58.283160,Heavy-Extruder-B,94.94,3.85,418.76,145.27,89.56,0,NONE
2026-05-22 04:58:58.283160,Stamping-Press-C,91.46,3.68,418.92,120.19,74.13,0,NONE
2026-05-22 05:00:58.283160,Heavy-Extruder-B,61.28,2.85,412.1,103.69,62.91,0,NONE
2026-05-22 05:02:58.283160,Heavy-Extruder-B,105.42,5.48,424.74,119.76,74.89,0,NONE
2026-05-22 05:04:58.283160,Heavy-Extruder-B,87.95,4.18,416.34,115.3,70.67,0,NONE
2026-05-22 05:06:58.283160,Heavy-Extruder-B,77.24,4.63,419.27,161.75,99.84,0,NONE
2026-05-22 05:08:58.283160,Induction-Furnace-A,86.57,4.5,414.47,135.75,82.83,0,NONE
2026-05-22 05:10:58.283160,Cooling-Tower-D,86.76,3.65,413.66,120.74,73.53,0,NONE
2026-05-22 05:12:58.283160,Induction-Furnace-A,78.33,9.99,423.32,118.32,73.74,1,ERR-VIB-WARN
2026-05-22 05:14:58.283160,Stamping-Press-C,86.98,3.7,417.7,134.27,82.56,0,NONE
2026-05-22 05:16:58.283160,Induction-Furnace-A,78.93,3.92,422.26,134.98,83.91,0,NONE
2026-05-22 05:18:58.283160,Induction-Furnace-A,80.96,4.79,416.28,76.33,46.78,0,NONE
2026-05-22 05:20:58.283160,Stamping-Press-C,78.14,3.86,410.76,129.64,78.4,0,NONE
2026-05-22 05:22:58.283160,Stamping-Press-C,70.67,5.9,412.08,120.42,73.05,0,NONE
2026-05-22 05:24:58.283160,Stamping-Press-C,86.46,5.32,415.51,100.33,61.38,0,NONE
2026-05-22 05:26:58.283160,Induction-Furnace-A,90.85,5.15,411.87,133.2,80.77,0,NONE
2026-05-22 05:28:58.283160,Induction-Furnace-A,90.15,4.4,409.46,153.69,92.65,0,NONE
2026-05-22 05:30:58.283160,Stamping-Press-C,93.2,5.71,421.01,128.35,79.55,0,NONE
2026-05-22 05:32:58.283160,Cooling-Tower-D,88.24,4.33,412.28,136.51,82.85,0,NONE
2026-05-22 05:34:58.283160,Cooling-Tower-D,79.67,4.47,415.69,147.06,90.0,0,NONE
2026-05-22 05:36:58.283160,Heavy-Extruder-B,93.4,4.64,416.48,107.55,65.94,0,NONE
2026-05-22 05:38:58.283160,Stamping-Press-C,71.42,5.06,412.06,92.14,55.89,0,NONE
2026-05-22 05:40:58.283160,Heavy-Extruder-B,75.99,5.01,422.25,129.85,80.72,0,NONE
2026-05-22 05:42:58.283160,Cooling-Tower-D,75.36,4.12,409.41,116.29,70.09,0,NONE
2026-05-22 05:44:58.283160,Heavy-Extruder-B,95.8,4.07,416.31,99.39,60.91,0,NONE
2026-05-22 05:46:58.283160,Stamping-Press-C,94.43,5.01,416.23,118.83,72.81,0,NONE
2026-05-22 05:48:58.283160,Stamping-Press-C,89.87,5.07,414.73,130.91,79.93,0,NONE
2026-05-22 05:50:58.283160,Stamping-Press-C,95.72,4.19,408.52,117.77,70.83,0,NONE
2026-05-22 05:52:58.283160,Induction-Furnace-A,76.21,3.23,419.35,108.2,66.8,0,NONE
2026-05-22 05:54:58.283160,Heavy-Extruder-B,88.49,4.33,418.72,116.65,71.91,0,NONE
2026-05-22 05:56:58.283160,Cooling-Tower-D,83.75,5.0,411.62,119.71,72.54,0,NONE
2026-05-22 05:58:58.283160,Cooling-Tower-D,93.47,5.94,418.54,91.06,56.11,0,NONE
2026-05-22 06:00:58.283160,Cooling-Tower-D,83.85,3.54,416.87,117.86,72.33,0,NONE
2026-05-22 06:02:58.283160,Induction-Furnace-A,81.15,4.16,408.6,99.83,60.05,0,NONE
2026-05-22 06:04:58.283160,Induction-Furnace-A,90.41,4.19,410.73,129.89,78.54,0,NONE
2026-05-22 06:06:58.283160,Stamping-Press-C,93.76,5.58,420.69,96.58,59.82,0,NONE
2026-05-22 06:08:58.283160,Cooling-Tower-D,78.32,4.47,416.55,135.19,82.9,0,NONE
2026-05-22 06:10:58.283160,Induction-Furnace-A,84.39,3.77,412.18,113.86,69.09,0,NONE
2026-05-22 06:12:58.283160,Stamping-Press-C,74.42,4.95,410.71,111.86,67.63,0,NONE
2026-05-22 06:14:58.283160,Cooling-Tower-D,60.02,4.18,412.42,124.42,75.54,0,NONE
2026-05-22 06:16:58.283160,Heavy-Extruder-B,87.0,3.52,412.78,107.01,65.03,0,NONE
2026-05-22 06:18:58.283160,Stamping-Press-C,91.09,3.79,410.77,124.18,75.1,0,NONE
2026-05-22 06:20:58.283160,Induction-Furnace-A,87.62,5.89,406.29,109.02,65.21,0,NONE
2026-05-22 06:22:58.283160,Induction-Furnace-A,65.5,4.81,420.7,111.65,69.15,0,NONE
2026-05-22 06:24:58.283160,Stamping-Press-C,81.49,4.59,419.85,126.08,77.93,0,NONE
2026-05-22 06:26:58.283160,Stamping-Press-C,62.82,4.3,408.63,102.92,61.92,0,NONE
2026-05-22 06:28:58.283160,Induction-Furnace-A,98.7,4.73,415.68,101.03,61.83,0,NONE
2026-05-22 06:30:58.283160,Heavy-Extruder-B,74.14,4.72,410.49,123.72,74.77,0,NONE
2026-05-22 06:32:58.283160,Cooling-Tower-D,97.55,4.73,413.69,119.6,72.84,0,NONE
2026-05-22 06:34:58.283160,Heavy-Extruder-B,94.46,4.59,413.28,122.53,74.55,0,NONE
2026-05-22 06:36:58.283160,Stamping-Press-C,75.99,5.2,412.86,124.91,75.92,0,NONE
2026-05-22 06:38:58.283160,Heavy-Extruder-B,73.67,4.52,425.01,120.86,75.62,0,NONE
2026-05-22 06:40:58.283160,Induction-Furnace-A,88.5,3.72,412.8,129.12,78.47,0,NONE
2026-05-22 06:42:58.283160,Stamping-Press-C,76.56,4.01,410.96,121.46,73.49,0,NONE
2026-05-22 06:44:58.283160,Cooling-Tower-D,86.02,2.92,411.19,89.89,54.42,0,NONE
2026-05-22 06:46:58.283160,Induction-Furnace-A,80.17,6.12,420.22,93.78,58.02,0,NONE
2026-05-22 06:48:58.283160,Induction-Furnace-A,67.19,5.19,406.74,148.92,89.17,0,NONE
2026-05-22 06:50:58.283160,Cooling-Tower-D,62.7,3.84,411.19,120.0,72.64,0,NONE
2026-05-22 06:52:58.283160,Cooling-Tower-D,87.27,4.27,422.23,134.25,83.45,0,NONE
2026-05-22 06:54:58.283160,Heavy-Extruder-B,79.38,3.99,416.22,114.81,70.35,0,NONE
2026-05-22 06:56:58.283160,Stamping-Press-C,79.47,5.73,415.96,119.13,72.95,0,NONE
2026-05-22 06:58:58.283160,Cooling-Tower-D,91.96,3.36,425.66,113.2,70.94,0,NONE
2026-05-22 07:00:58.283160,Cooling-Tower-D,96.73,4.59,416.23,156.99,96.2,0,NONE
2026-05-22 07:02:58.283160,Stamping-Press-C,82.27,4.41,411.46,123.8,74.99,0,NONE
2026-05-22 07:04:58.283160,Cooling-Tower-D,81.59,5.16,413.59,111.98,68.18,0,NONE
2026-05-22 07:06:58.283160,Cooling-Tower-D,90.0,4.42,409.32,95.23,57.38,0,NONE
2026-05-22 07:08:58.283160,Heavy-Extruder-B,71.43,3.09,421.28,149.61,92.79,0,NONE
2026-05-22 07:10:58.283160,Induction-Furnace-A,87.23,4.3,417.87,117.55,72.32,0,NONE
2026-05-22 07:12:58.283160,Induction-Furnace-A,90.52,3.72,420.62,131.16,81.22,0,NONE
2026-05-22 07:14:58.283160,Induction-Furnace-A,91.8,4.56,421.06,132.84,82.35,0,NONE
2026-05-22 07:16:58.283160,Induction-Furnace-A,65.63,5.65,412.93,113.06,68.73,0,NONE
2026-05-22 07:18:58.283160,Cooling-Tower-D,77.39,3.11,410.28,130.09,78.57,0,NONE
2026-05-22 07:20:58.283160,Stamping-Press-C,76.22,3.86,414.74,110.94,67.74,0,NONE
2026-05-22 07:22:58.283160,Stamping-Press-C,86.0,4.06,410.64,105.14,63.56,0,NONE
2026-05-22 07:24:58.283160,Heavy-Extruder-B,89.81,4.19,415.82,137.47,84.15,0,NONE
2026-05-22 07:26:58.283160,Heavy-Extruder-B,99.97,5.09,420.66,117.63,72.85,0,NONE
2026-05-22 07:28:58.283160,Cooling-Tower-D,80.05,4.36,414.16,127.78,77.91,0,NONE
2026-05-22 07:30:58.283160,Stamping-Press-C,80.02,4.83,415.75,126.16,77.22,0,NONE
2026-05-22 07:32:58.283160,Stamping-Press-C,96.5,4.0,414.53,129.57,79.07,0,NONE
2026-05-22 07:34:58.283160,Induction-Furnace-A,87.97,4.68,419.01,96.65,59.62,0,NONE
2026-05-22 07:36:58.283160,Cooling-Tower-D,97.68,5.12,411.66,111.22,67.4,0,NONE
2026-05-22 07:38:58.283160,Cooling-Tower-D,87.89,3.91,404.02,115.13,68.48,0,NONE
2026-05-22 07:40:58.283160,Induction-Furnace-A,73.43,5.13,417.35,107.53,66.07,0,NONE
2026-05-22 07:42:58.283160,Cooling-Tower-D,71.67,4.54,419.94,126.44,78.17,0,NONE
2026-05-22 07:44:58.283160,Cooling-Tower-D,69.48,5.34,417.23,137.8,84.65,0,NONE
2026-05-22 07:46:58.283160,Heavy-Extruder-B,91.62,4.34,411.8,140.18,84.98,0,NONE
2026-05-22 07:48:58.283160,Stamping-Press-C,96.89,4.8,409.32,114.91,69.25,0,NONE
2026-05-22 07:50:58.283160,Cooling-Tower-D,103.49,4.47,417.47,124.38,76.44,0,NONE
2026-05-22 07:52:58.283160,Heavy-Extruder-B,93.43,4.42,415.71,126.68,77.53,0,NONE
2026-05-22 07:54:58.283160,Stamping-Press-C,96.63,4.71,414.37,129.32,78.89,0,NONE
2026-05-22 07:56:58.283160,Induction-Furnace-A,79.2,4.93,424.11,106.83,66.7,0,NONE
2026-05-22 07:58:58.283160,Heavy-Extruder-B,73.44,3.5,410.27,147.31,88.97,0,NONE
2026-05-22 08:00:58.283160,Heavy-Extruder-B,93.5,5.65,423.88,133.9,83.56,0,NONE
2026-05-22 08:02:58.283160,Stamping-Press-C,89.18,3.01,415.16,134.29,82.08,0,NONE
2026-05-22 08:04:58.283160,Induction-Furnace-A,86.07,3.95,405.82,138.05,82.48,0,NONE
2026-05-22 08:06:58.283160,Heavy-Extruder-B,88.87,4.42,414.1,128.01,78.04,0,NONE
2026-05-22 08:08:58.283160,Cooling-Tower-D,88.23,4.83,419.8,104.59,64.64,0,NONE
2026-05-22 08:10:58.283160,Cooling-Tower-D,97.84,5.76,413.17,117.92,71.73,0,NONE
2026-05-22 08:12:58.283160,Cooling-Tower-D,97.95,3.01,407.63,95.23,57.15,0,NONE
2026-05-22 08:14:58.283160,Induction-Furnace-A,90.44,4.09,414.18,126.23,76.97,0,NONE
2026-05-22 08:16:58.283160,Heavy-Extruder-B,93.46,2.8,410.71,117.46,71.02,0,NONE
2026-05-22 08:18:58.283160,Cooling-Tower-D,90.14,4.53,417.46,119.39,73.38,0,NONE
2026-05-22 08:20:58.283160,Induction-Furnace-A,80.39,4.72,418.87,138.06,85.14,0,NONE
2026-05-22 08:22:58.283160,Cooling-Tower-D,92.57,5.77,409.72,113.15,68.25,0,NONE
2026-05-22 08:24:58.283160,Stamping-Press-C,71.06,4.6,411.47,116.22,70.4,0,NONE
2026-05-22 08:26:58.283160,Heavy-Extruder-B,95.54,5.34,418.78,120.33,74.19,0,NONE
2026-05-22 08:28:58.283160,Heavy-Extruder-B,73.05,4.97,410.71,92.4,55.87,0,NONE
2026-05-22 08:30:58.283160,Induction-Furnace-A,87.86,4.15,409.59,116.01,69.95,0,NONE
2026-05-22 08:32:58.283160,Induction-Furnace-A,76.55,3.37,409.11,82.71,49.82,0,NONE
2026-05-22 08:34:58.283160,Heavy-Extruder-B,90.53,4.72,416.76,111.22,68.24,0,NONE
2026-05-22 08:36:58.283160,Cooling-Tower-D,84.66,3.31,416.55,132.83,81.46,0,NONE
2026-05-22 08:38:58.283160,Cooling-Tower-D,69.05,5.54,411.58,126.71,76.78,0,NONE
2026-05-22 08:40:58.283160,Stamping-Press-C,89.21,4.37,415.03,111.08,67.87,0,NONE
2026-05-22 08:42:58.283160,Cooling-Tower-D,79.22,5.46,422.64,120.61,75.05,0,NONE
2026-05-22 08:44:58.283160,Induction-Furnace-A,93.81,4.12,410.13,103.88,62.72,0,NONE
2026-05-22 08:46:58.283160,Induction-Furnace-A,85.01,4.72,405.24,119.96,71.57,0,NONE
2026-05-22 08:48:58.283160,Cooling-Tower-D,88.95,4.67,417.28,163.95,100.72,0,NONE
2026-05-22 08:50:58.283160,Induction-Furnace-A,75.42,4.46,414.45,147.69,90.11,0,NONE
2026-05-22 08:52:58.283160,Heavy-Extruder-B,79.11,4.15,411.45,120.79,73.17,0,NONE
2026-05-22 08:54:58.283160,Heavy-Extruder-B,80.41,4.81,418.26,122.4,75.37,0,NONE
2026-05-22 08:56:58.283160,Cooling-Tower-D,93.57,3.76,419.2,105.31,64.99,0,NONE
2026-05-22 08:58:58.283160,Heavy-Extruder-B,101.77,3.53,403.96,107.97,64.21,0,NONE
2026-05-22 09:00:58.283160,Heavy-Extruder-B,76.95,5.49,411.74,125.43,76.03,0,NONE
2026-05-22 09:02:58.283160,Stamping-Press-C,95.77,5.08,426.59,112.13,70.42,0,NONE
2026-05-22 09:04:58.283160,Stamping-Press-C,63.3,4.55,417.92,133.56,82.18,0,NONE
2026-05-22 09:06:58.283160,Heavy-Extruder-B,73.06,5.83,418.38,143.55,88.42,0,NONE
2026-05-22 09:08:58.283160,Cooling-Tower-D,75.41,4.29,420.86,124.99,77.44,0,NONE
2026-05-22 09:10:58.283160,Stamping-Press-C,71.47,5.56,415.09,121.53,74.26,0,NONE
2026-05-22 09:12:58.283160,Induction-Furnace-A,69.16,4.64,418.98,94.79,58.47,0,NONE
2026-05-22 09:14:58.283160,Induction-Furnace-A,89.13,3.68,418.59,131.21,80.86,0,NONE
2026-05-22 09:16:58.283160,Induction-Furnace-A,82.86,5.98,417.7,102.84,63.24,0,NONE
2026-05-22 09:18:58.283160,Cooling-Tower-D,88.79,5.29,413.39,113.73,69.22,0,NONE
2026-05-22 09:20:58.283160,Heavy-Extruder-B,91.9,4.4,415.86,134.39,82.28,0,NONE
2026-05-22 09:22:58.283160,Induction-Furnace-A,87.66,5.08,412.06,135.45,82.17,0,NONE
2026-05-22 09:24:58.283160,Cooling-Tower-D,91.58,4.18,415.06,113.0,69.05,0,NONE
2026-05-22 09:26:58.283160,Stamping-Press-C,84.3,5.16,409.16,113.87,68.59,0,NONE
2026-05-22 09:28:58.283160,Heavy-Extruder-B,73.13,2.59,411.05,109.51,66.27,0,NONE
2026-05-22 09:30:58.283160,Stamping-Press-C,95.58,3.68,413.59,102.03,62.13,0,NONE
2026-05-22 09:32:58.283160,Cooling-Tower-D,119.11,5.28,410.28,190.48,115.05,1,ERR-TEMP-HIGH
2026-05-22 09:34:58.283160,Induction-Furnace-A,75.64,4.3,412.47,95.8,58.18,0,NONE
2026-05-22 09:36:58.283160,Induction-Furnace-A,83.22,4.67,414.18,130.25,79.42,0,NONE
2026-05-22 09:38:58.283160,Cooling-Tower-D,75.87,3.42,417.01,125.92,77.3,0,NONE
2026-05-22 09:40:58.283160,Induction-Furnace-A,80.83,5.98,419.75,128.41,79.35,0,NONE
2026-05-22 09:42:58.283160,Heavy-Extruder-B,88.44,5.45,412.68,105.68,64.21,0,NONE
2026-05-22 09:44:58.283160,Cooling-Tower-D,88.48,4.34,421.68,102.07,63.37,0,NONE
2026-05-22 09:46:58.283160,Stamping-Press-C,76.02,4.18,419.69,120.8,74.64,0,NONE
2026-05-22 09:48:58.283160,Cooling-Tower-D,80.12,5.32,417.52,120.96,74.35,0,NONE
2026-05-22 09:50:58.283160,Heavy-Extruder-B,95.74,6.09,415.77,117.79,72.1,0,NONE
2026-05-22 09:52:58.283160,Heavy-Extruder-B,89.96,5.26,416.6,115.66,70.93,0,NONE
2026-05-22 09:54:58.283160,Cooling-Tower-D,105.75,6.24,420.94,145.66,90.27,0,NONE
2026-05-22 09:56:58.283160,Cooling-Tower-D,96.8,3.76,421.12,126.39,78.36,0,NONE
2026-05-22 09:58:58.283160,Induction-Furnace-A,96.44,3.84,421.67,149.56,92.85,0,NONE
2026-05-22 10:00:58.283160,Heavy-Extruder-B,71.12,3.55,415.21,139.03,84.99,0,NONE
2026-05-22 10:02:58.283160,Cooling-Tower-D,92.64,4.85,417.77,145.55,89.52,0,NONE
2026-05-22 10:04:58.283160,Cooling-Tower-D,84.47,4.64,421.72,103.88,64.5,0,NONE
2026-05-22 10:06:58.283160,Heavy-Extruder-B,79.49,4.38,411.88,128.9,78.16,0,NONE
2026-05-22 10:08:58.283160,Cooling-Tower-D,86.68,5.15,413.41,113.52,69.09,0,NONE
2026-05-22 10:10:58.283160,Induction-Furnace-A,94.45,5.49,415.08,95.05,58.08,0,NONE
2026-05-22 10:12:58.283160,Heavy-Extruder-B,90.01,3.28,419.5,142.44,87.97,0,NONE
2026-05-22 10:14:58.283160,Induction-Furnace-A,76.22,4.02,419.58,115.59,71.4,0,NONE
2026-05-22 10:16:58.283160,Induction-Furnace-A,92.42,5.16,413.85,104.17,63.47,0,NONE
2026-05-22 10:18:58.283160,Induction-Furnace-A,78.62,4.13,407.46,113.78,68.25,0,NONE
2026-05-22 10:20:58.283160,Induction-Furnace-A,87.17,3.86,416.23,108.06,66.21,0,NONE
2026-05-22 10:22:58.283160,Heavy-Extruder-B,81.97,5.31,410.41,109.59,66.22,0,NONE
2026-05-22 10:24:58.283160,Induction-Furnace-A,82.81,3.47,407.55,116.68,70.01,0,NONE
2026-05-22 10:26:58.283160,Induction-Furnace-A,92.66,4.26,408.68,145.96,87.82,0,NONE
2026-05-22 10:28:58.283160,Cooling-Tower-D,74.6,4.76,416.63,110.01,67.47,0,NONE
2026-05-22 10:30:58.283160,Heavy-Extruder-B,104.45,4.04,421.81,144.89,89.97,0,NONE
2026-05-22 10:32:58.283160,Heavy-Extruder-B,66.79,5.13,415.19,132.73,81.13,0,NONE
2026-05-22 10:34:58.283160,Stamping-Press-C,79.02,4.04,416.06,125.94,77.14,0,NONE
2026-05-22 10:36:58.283160,Heavy-Extruder-B,88.7,5.63,420.91,131.22,81.31,0,NONE
2026-05-22 10:38:58.283160,Heavy-Extruder-B,90.84,4.4,407.28,120.2,72.07,0,NONE
2026-05-22 10:40:58.283160,Stamping-Press-C,84.0,5.04,417.6,139.29,85.63,0,NONE
2026-05-22 10:42:58.283160,Heavy-Extruder-B,84.43,5.1,414.94,128.5,78.5,0,NONE
2026-05-22 10:44:58.283160,Heavy-Extruder-B,89.11,4.0,417.83,95.03,58.46,0,NONE
2026-05-22 10:46:58.283160,Heavy-Extruder-B,82.69,2.86,412.58,124.44,75.59,0,NONE
2026-05-22 10:48:58.283160,Heavy-Extruder-B,98.93,4.79,410.91,131.76,79.71,0,NONE
2026-05-22 10:50:58.283160,Stamping-Press-C,93.39,4.56,415.7,115.66,70.79,0,NONE
2026-05-22 10:52:58.283160,Heavy-Extruder-B,93.73,4.94,423.25,121.89,75.95,0,NONE
2026-05-22 10:54:58.283160,Heavy-Extruder-B,75.34,4.32,419.3,110.81,68.4,0,NONE
2026-05-22 10:56:58.283160,Stamping-Press-C,84.21,4.16,412.46,99.34,60.32,0,NONE
2026-05-22 10:58:58.283160,Cooling-Tower-D,82.0,6.11,408.3,96.74,58.15,0,NONE
2026-05-22 11:00:58.283160,Induction-Furnace-A,74.94,3.32,406.59,96.94,58.03,0,NONE
2026-05-22 11:02:58.283160,Cooling-Tower-D,88.6,5.09,421.58,130.04,80.71,0,NONE
2026-05-22 11:04:58.283160,Stamping-Press-C,79.62,4.04,410.22,82.65,49.91,0,NONE
2026-05-22 11:06:58.283160,Induction-Furnace-A,91.55,4.23,413.37,110.0,66.94,0,NONE
2026-05-22 11:08:58.283160,Stamping-Press-C,74.3,4.25,421.61,108.52,67.35,0,NONE
2026-05-22 11:10:58.283160,Stamping-Press-C,102.19,3.86,406.93,115.77,69.35,0,NONE
2026-05-22 11:12:58.283160,Heavy-Extruder-B,76.04,4.96,422.46,92.15,57.31,0,NONE
2026-05-22 11:14:58.283160,Induction-Furnace-A,87.19,5.61,413.73,126.06,76.78,0,NONE
2026-05-22 11:16:58.283160,Heavy-Extruder-B,92.92,4.88,409.26,100.9,60.79,0,NONE
2026-05-22 11:18:58.283160,Induction-Furnace-A,79.29,4.58,413.76,136.99,83.44,0,NONE
2026-05-22 11:20:58.283160,Stamping-Press-C,93.52,3.71,411.39,110.67,67.03,0,NONE
2026-05-22 11:22:58.283160,Stamping-Press-C,72.71,4.91,417.2,118.57,72.82,0,NONE
2026-05-22 11:24:58.283160,Cooling-Tower-D,99.52,6.23,411.76,120.06,72.78,0,NONE
2026-05-22 11:26:58.283160,Induction-Furnace-A,85.14,4.2,405.44,123.66,73.81,0,NONE
2026-05-22 11:28:58.283160,Heavy-Extruder-B,79.04,4.2,413.9,120.56,73.46,0,NONE
2026-05-22 11:30:58.283160,Cooling-Tower-D,82.01,4.05,408.22,113.59,68.27,0,NONE
2026-05-22 11:32:58.283160,Cooling-Tower-D,93.09,4.11,416.02,125.15,76.65,0,NONE
2026-05-22 11:34:58.283160,Cooling-Tower-D,79.16,2.3,409.06,126.99,76.48,0,NONE
2026-05-22 11:36:58.283160,Heavy-Extruder-B,77.51,4.82,412.56,108.52,65.91,0,NONE
2026-05-22 11:38:58.283160,Cooling-Tower-D,82.78,3.82,415.91,126.4,77.39,0,NONE
2026-05-22 11:40:58.283160,Heavy-Extruder-B,73.23,3.21,413.94,137.88,84.02,0,NONE
2026-05-22 11:42:58.283160,Cooling-Tower-D,103.21,5.1,416.25,130.59,80.03,0,NONE
2026-05-22 11:44:58.283160,Heavy-Extruder-B,79.34,3.63,418.4,133.99,82.53,0,NONE
2026-05-22 11:46:58.283160,Stamping-Press-C,93.32,4.23,409.21,122.58,73.85,0,NONE
2026-05-22 11:48:58.283160,Stamping-Press-C,87.09,5.67,414.68,105.96,64.69,0,NONE
2026-05-22 11:50:58.283160,Stamping-Press-C,75.15,3.37,398.35,107.86,63.25,0,NONE
2026-05-22 11:52:58.283160,Stamping-Press-C,84.94,3.27,416.24,124.8,76.47,0,NONE
2026-05-22 11:54:58.283160,Stamping-Press-C,92.84,4.72,413.5,134.14,81.66,0,NONE
2026-05-22 11:56:58.283160,Cooling-Tower-D,83.12,5.42,410.08,161.79,97.68,0,NONE
2026-05-22 11:58:58.283160,Cooling-Tower-D,96.93,3.24,416.58,134.73,82.63,0,NONE
2026-05-22 12:00:58.283160,Cooling-Tower-D,95.22,4.83,420.86,102.44,63.47,0,NONE
2026-05-22 12:02:58.283160,Heavy-Extruder-B,94.19,4.96,412.62,108.49,65.9,0,NONE
2026-05-22 12:04:58.283160,Heavy-Extruder-B,80.4,2.85,410.28,154.18,93.12,0,NONE
2026-05-22 12:06:58.283160,Heavy-Extruder-B,74.2,5.14,415.83,116.78,71.49,0,NONE
2026-05-22 12:08:58.283160,Heavy-Extruder-B,78.86,5.2,408.32,120.71,72.56,0,NONE
2026-05-22 12:10:58.283160,Stamping-Press-C,86.96,4.25,411.7,105.59,64.0,0,NONE
2026-05-22 12:12:58.283160,Stamping-Press-C,90.46,5.5,421.11,143.48,88.95,0,NONE
2026-05-22 12:14:58.283160,Stamping-Press-C,63.28,5.41,415.31,127.5,77.96,0,NONE
2026-05-22 12:16:58.283160,Induction-Furnace-A,84.92,4.58,405.6,108.38,64.72,0,NONE
